Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_test,label_test
248,am0c03336_si_003_FSR_pacman,1.01552,5.70262,12.07856,3635.79,0.62616,0.616591,17301.374,0.10849315138485627,1
244,am0c03139_si_002_FSR_pacman,1.56351,2.88596,4.10319,3542.7,0.39962,0.255592,2689.872,0.1084432424296018,1
1200,c8nj05701j2_4_FSR_pacman,1.73521,3.28781,4.44391,3523.28,0.43406,0.250148,2357.484,0.10838415518090772,1
2287,d2ce01582j2_1_FSR_pacman,1.15247,4.37697,6.05896,4467.83,0.54272,0.470919,1448.286,0.10833865595567482,1
2286,d2ce01582j2_1_ASR_pacman,1.15247,4.37697,6.05896,4467.83,0.54272,0.470919,1448.286,0.10833865595567482,1
2157,d1dt02589a2_FSR_pacman,1.09916,4.11791,8.20903,4165.61,0.5789,0.526674,12179.384,0.10831807673514027,1
2515,d3dt03348a2_2_ion_pacman,1.0579,4.5511,11.30459,3622.07,0.61592,0.58221,21113.208,0.10830367745226421,1
2766,ic6b01713_si_002_1_ASR_pacman,1.21253,4.33196,6.03601,4132.53,0.54564,0.450003,1614.972,0.108294924576396,1
254,am0c10702_si_002_FSR_pacman,1.10158,3.66267,5.63098,4713.96,0.52796,0.479275,2928.452,0.108234322104385,1
253,am0c10702_si_002_ASR_pacman,1.10158,3.66267,5.63098,4713.96,0.52796,0.479275,2928.452,0.108234322104385,1
2005,d0qm01097a2_1_ASR_pacman,1.18678,6.30593,13.66811,3751.38,0.58248,0.490805,8102.908,0.10808947201637464,1
2006,d0qm01097a2_1_FSR_pacman,1.18678,6.30593,13.66811,3751.38,0.58248,0.490805,8102.908,0.10808947201637464,1
3321,ja8b02896_si_001_6_ASR_pacman,1.13197,4.39334,5.54154,4812.5,0.49246,0.435046,3692.838,0.10807372675423876,1
3322,ja8b02896_si_001_6_FSR_pacman,1.13197,4.39334,5.54154,4812.5,0.49246,0.435046,3692.838,0.10807372675423876,1
1299,c9cc04131a2_ASR_pacman,1.5536,3.98817,5.46559,3267.75,0.47846,0.307969,3212.063,0.1078053597056482,1
276,am7b03914_si_002_FSR_pacman,1.58864,3.89958,5.55083,3256.16,0.48102,0.302787,1396.896,0.10772623350089139,1
2475,d3ce00979c2_6_FSR_pacman,0.984562,3.76876,10.63512,4481.57,0.57448,0.583488,2653.548,0.10758018158307248,1
2474,d3ce00979c2_6_ASR_pacman,0.984562,3.76876,10.63512,4481.57,0.57448,0.583488,2653.548,0.10758018158307248,1
28,11426_2023_1573_MOESM21_ESM_ASR_pacman,1.32301,4.59943,7.32232,3056.69,0.5588,0.422372,1092.75,0.10756077815898579,1
29,11426_2023_1573_MOESM21_ESM_FSR_pacman,1.32301,4.59943,7.32232,3056.69,0.5588,0.422372,1092.75,0.10756077815898579,1
2132,d1ce00899d2_3_ASR_pacman,1.05376,5.11129,10.64686,4027.27,0.5978,0.567302,6127.889,0.10754638714093723,1
2133,d1ce00899d2_3_FSR_pacman,1.05376,5.11129,10.64686,4027.27,0.5978,0.567302,6127.889,0.10754638714093723,1
3013,ja5b00450_si_003_ASR_pacman,1.51603,5.66724,12.87492,2528.19,0.55664,0.36717,10692.798,0.10745452346792561,1
1138,c8dt01288a2_2_ASR_pacman,1.64191,5.1125,5.89676,3649.05,0.42406,0.258272,4506.2,0.10736916543746522,1
1139,c8dt01288a2_2_FSR_pacman,1.64191,5.1125,5.89676,3649.05,0.42406,0.258272,4506.2,0.10736916543746522,1
1973,d0nj01448f2_3_FSR_pacman,1.42215,3.70669,5.48435,3504.92,0.512,0.360017,1026.463,0.10731491162139972,1
1141,c8dt01288a2_3_FSR_pacman,1.6662,5.0377,5.78295,3623.69,0.42796,0.256848,4534.044,0.10726878613146906,1
1140,c8dt01288a2_3_ASR_pacman,1.6662,5.0377,5.78295,3623.69,0.42796,0.256848,4534.044,0.10726878613146906,1
3207,ja7b03113_si_002_ASR_pacman,1.27679,4.07267,10.06174,2936.99,0.599,0.469145,8095.948,0.10724459555786747,1
3208,ja7b03113_si_002_FSR_pacman,1.27679,4.07267,10.06174,2936.99,0.599,0.469145,8095.948,0.10724459555786747,1
47,41557_2017_BFnchem2718_MOESM489_ESM_FSR_pacman,1.809,3.34864,4.75097,3489.48,0.45142,0.249542,3580.432,0.10723970008296757,1
46,41557_2017_BFnchem2718_MOESM489_ESM_ASR_pacman,1.809,3.34864,4.75097,3489.48,0.45142,0.249542,3580.432,0.10723970008296757,1
1436,c9dt03044a2_2_ion_pacman,1.06789,5.26185,11.42828,4171.2,0.58766,0.550298,4555.503,0.10723399808328515,1
2269,d2cc04649k2_8_ASR_pacman,1.35711,2.69037,3.57587,3833.63,0.47894,0.352911,984.696,0.10722679398683932,1
2270,d2cc04649k2_8_FSR_pacman,1.35711,2.69037,3.57587,3833.63,0.47894,0.352911,984.696,0.10722679398683932,1
531,c5sc00614g2_1_FSR_pacman,1.28023,3.7364,13.62741,2827.96,0.593,0.463199,2207.895,0.10711770725237646,1
727,c7ce00535k2_ASR_pacman,1.32272,3.61418,4.73052,3701.79,0.5043,0.38126,798.528,0.10702422708159309,1
71,41557_2017_BFnchem2718_MOESM501_ESM_FSR_pacman,1.80094,3.52247,4.92374,3461.3,0.45696,0.253734,3580.432,0.10701654411242789,1
70,41557_2017_BFnchem2718_MOESM501_ESM_ASR_pacman,1.80094,3.52247,4.92374,3461.3,0.45696,0.253734,3580.432,0.10701654411242789,1
1014,c8cc07369d2_FSR_pacman,1.18815,3.48391,6.26978,4086.09,0.55624,0.468155,10878.192,0.1068718836147432,1
3595,ja9b10501_si_018_FSR_pacman,1.0847,4.84834,7.16657,3853.99,0.5611,0.517284,4761.415,0.1068410196690428,1
3594,ja9b10501_si_018_ASR_pacman,1.0847,4.84834,7.16657,3853.99,0.5611,0.517284,4761.415,0.1068410196690428,1
1044,c8ce00213d2_3_FSR_pacman,1.25299,5.63852,7.24463,4077.92,0.53646,0.428144,6060.532,0.10680324721823342,1
1267,c8ta06923a2_2_FSR_pacman,1.13777,4.79002,6.93702,4298.14,0.55662,0.489219,1783.496,0.10666062101125118,1
32,41467_2015_BFncomms7350_MOESM943_ESM_2_ASR_pacman,1.66496,4.77393,5.98203,3429.49,0.49582,0.297796,4879.358,0.10662725568750908,1
33,41467_2015_BFncomms7350_MOESM943_ESM_2_FSR_pacman,1.66496,4.77393,5.98203,3429.49,0.49582,0.297796,4879.358,0.10662725568750908,1
2395,d3cc02162a2_3_FSR_pacman,1.56213,4.20784,6.15894,3314.2,0.51996,0.332854,1298.002,0.10657180807357047,1
1573,cg200332y_si_002_ion_pacman,1.92192,1.0777,2.82647,4017.88,0.31776,0.165335,586.258,0.10649407766487917,1
373,am9b01754_si_002_ASR_pacman,1.20545,5.88598,6.61072,4433.97,0.49098,0.4073,7904.66,0.10647751246231207,1
111,MUF-93-72h-76pc_ASR_pacman,1.23985,3.17738,9.1038,2920.88,0.56578,0.456329,1607.833,0.10645768972357261,1
2534,d3nj03643j2_3_FSR_pacman,1.68202,3.30335,4.53749,3450.2,0.4432,0.263493,691.888,0.10640472744266116,1
3630,ja9b12527_si_005_ASR_pacman,1.35867,7.10822,15.7173,2743.24,0.53654,0.394901,8251.968,0.1063806175914348,1
3631,ja9b12527_si_005_FSR_pacman,1.35867,7.10822,15.7173,2743.24,0.53654,0.394901,8251.968,0.1063806175914348,1
1307,c9cc05912a2_FSR_pacman,1.18392,4.55166,5.60212,4803.81,0.4929,0.416329,1643.128,0.10635958251403377,1
1306,c9cc05912a2_ASR_pacman,1.18392,4.55166,5.60212,4803.81,0.4929,0.416329,1643.128,0.10635958251403377,1
3598,ja9b10501_si_020_ASR_pacman,1.29056,4.02268,6.47533,3490.84,0.54578,0.422901,4841.428,0.10629610455309613,1
3599,ja9b10501_si_020_FSR_pacman,1.29056,4.02268,6.47533,3490.84,0.54578,0.422901,4841.428,0.10629610455309613,1
1579,cg400183s_si_002_1_FSR_pacman,1.7875,2.77545,5.78728,3253.1,0.46884,0.262289,3688.192,0.1062821647871589,1
1578,cg400183s_si_002_1_ASR_pacman,1.7875,2.77545,5.78728,3253.1,0.46884,0.262289,3688.192,0.1062821647871589,1
2261,d2cc04649k2_14_ASR_pacman,1.35229,2.6884,3.53167,3841.44,0.48066,0.355441,984.696,0.10625020772792415,1
2262,d2cc04649k2_14_FSR_pacman,1.35229,2.6884,3.53167,3841.44,0.48066,0.355441,984.696,0.10625020772792415,1
853,c7dt04659f2_2_FSR_pacman,1.26254,2.9345,4.66682,5016.72,0.44126,0.349501,2255.74,0.10623795171644201,1
852,c7dt04659f2_2_ASR_pacman,1.26254,2.9345,4.66682,5016.72,0.44126,0.349501,2255.74,0.10623795171644201,1
1109,c8ce01868e2_6_ASR_pacman,1.3591,3.68788,4.97724,3559.69,0.5035,0.370467,5362.894,0.1062293019064382,1
2689,ic501879w_si_003_ASR_pacman,1.26016,4.76367,7.26855,4001.42,0.56168,0.445722,2726.236,0.10622421916699709,1
1398,c9dt00654k2_ion_pacman,1.51567,1.14875,3.78158,4989.14,0.39078,0.257827,2012.368,0.10615402777535698,1
1168,c8dt03844a2_ASR_pacman,1.62065,2.36926,4.88636,3392.74,0.40782,0.251639,1495.945,0.10613838989674562,1
1169,c8dt03844a2_FSR_pacman,1.62065,2.36926,4.88636,3392.74,0.40782,0.251639,1495.945,0.10613838989674562,1
1153,c8dt02430h2_ion_pacman,1.83739,1.03393,3.54748,4001.09,0.308,0.167629,1670.998,0.10607564554639481,1
2399,d3cc02162a2_5_FSR_pacman,1.66121,3.23605,6.25348,3183.25,0.50542,0.304248,1344.07,0.10605024142916741,1
1971,d0nj01448f2_1_FSR_pacman,1.46776,3.68454,5.46744,3419.37,0.5084,0.346379,1040.385,0.10599412443251788,1
1952,d0dt03048a2_ASR_pacman,1.5852,5.00934,6.56839,2973.8,0.49256,0.310723,5286.32,0.10593350408141933,1
1136,c8dt01288a2_1_ASR_pacman,1.65193,5.27891,6.06839,3609.66,0.43546,0.263607,3898.344,0.10593206919846188,1
1137,c8dt01288a2_1_FSR_pacman,1.65193,5.27891,6.06839,3609.66,0.43546,0.263607,3898.344,0.10593206919846188,1
3106,ja6b13176_si_003_FSR_pacman,1.0848,5.11626,6.12304,4536.8,0.52412,0.483147,1502.279,0.10592516221913506,1
3372,ja8b06774_si_002_4_FSR_pacman,1.46881,6.66896,8.05744,3258.83,0.5026,0.342181,986.243,0.10580203137333843,1
3318,ja8b02896_si_001_4_ASR_pacman,1.10535,3.96546,5.32147,4814.18,0.50732,0.458966,3540.642,0.10569463007181146,1
3319,ja8b02896_si_001_4_FSR_pacman,1.10535,3.96546,5.32147,4814.18,0.50732,0.458966,3540.642,0.10569463007181146,1
112,MUF-93-scan1-pos3-59pc_ASR_pacman,1.25251,3.15479,9.06235,2894.7,0.56378,0.450121,1066.166,0.1056151563057518,1
1261,c8ta04316g2_3_ASR_pacman,1.33831,5.78395,6.2833,4530.42,0.46146,0.344808,1247.136,0.1056076905287221,1
1262,c8ta04316g2_3_FSR_pacman,1.33831,5.78395,6.2833,4530.42,0.46146,0.344808,1247.136,0.1056076905287221,1
2156,d1dt02589a2_ASR_pacman,1.08828,4.11791,8.20903,4136.92,0.58342,0.536093,12107.324,0.10554407121872167,1
861,c7nj01650f2_3_ASR_pacman,1.72686,2.88778,4.74509,3437.8,0.39994,0.2316,3354.92,0.10551625374841844,1
862,c7nj01650f2_3_FSR_pacman,1.72686,2.88778,4.74509,3437.8,0.39994,0.2316,3354.92,0.10551625374841844,1
2762,ic6b01231_si_003_2_ASR_pacman,1.74068,3.55581,8.23444,2786.55,0.52052,0.299032,10137.841,0.10513392166377689,1
2763,ic6b01231_si_003_2_FSR_pacman,1.74068,3.55581,8.23444,2786.55,0.52052,0.299032,10137.841,0.10513392166377689,1
2391,d3cc02162a2_1_FSR_pacman,1.7506,3.61093,5.88345,3113.33,0.4634,0.26471,1292.982,0.10498917577377465,1
2129,d1ce00899d2_1_FSR_pacman,1.15442,4.83662,9.82047,3554.62,0.61042,0.528766,3002.859,0.10492717131497076,1
2128,d1ce00899d2_1_ASR_pacman,1.15442,4.83662,9.82047,3554.62,0.61042,0.528766,3002.859,0.10492717131497076,1
291,am7b10420_si_002_FSR_pacman,1.36856,2.56612,5.63679,3954.23,0.53674,0.392193,3565.916,0.10485392067077237,1
1953,d0dt03048a2_FSR_pacman,1.66287,3.71173,5.82346,3092.4,0.45726,0.274982,5574.56,0.10484799276310564,1
2538,d3nj03938b1_FSR_pacman,1.38474,3.11533,4.99549,3540.02,0.50454,0.364358,956.32,0.1047722600618074,1
2537,d3nj03938b1_ASR_pacman,1.38474,3.11533,4.99549,3540.02,0.50454,0.364358,956.32,0.1047722600618074,1
1185,c8nj00494c2_2_ASR_pacman,1.81893,2.67804,4.06948,3553.74,0.39318,0.21616,1030.87,0.10476116084755194,1
1186,c8nj00494c2_2_FSR_pacman,1.81893,2.67804,4.06948,3553.74,0.39318,0.21616,1030.87,0.10476116084755194,1
863,c7nj01650f2_4_ASR_pacman,1.7088,2.91389,4.3914,3463.24,0.40422,0.236552,4466.16,0.10474271706425575,1
864,c7nj01650f2_4_FSR_pacman,1.7088,2.91389,4.3914,3463.24,0.40422,0.236552,4466.16,0.10474271706425575,1
1157,c8dt02813c2_2_FSR_pacman,1.21413,4.47714,6.82797,3979.12,0.56218,0.46303,2800.564,0.10465199638963585,1
1959,d0dt03952g2_2_FSR_pacman,1.11428,3.7738,5.305,4087.75,0.54198,0.486393,746.694,0.10461052675166915,1
2126,d1ce00251a2_ASR_pacman,1.60331,4.26058,5.66842,3269.7,0.49986,0.311768,5404.768,0.10460784235159604,1
2127,d1ce00251a2_FSR_pacman,1.60331,4.26058,5.66842,3269.7,0.49986,0.311768,5404.768,0.10460784235159604,1
3014,ja5b00450_si_003_FSR_pacman,1.54156,4.50583,12.87492,2551.94,0.54574,0.354017,10884.786,0.10460042945280368,1
110,MUF-93-36h-22pc_ASR_pacman,1.26868,3.12632,9.00947,2867.73,0.56138,0.44249,1607.833,0.10458812964887743,1
3681,om701262m-file005_FSR_pacman,1.13919,5.91739,9.97502,3902.28,0.58972,0.517667,4627.984,0.10454776941077581,1
3680,om701262m-file005_ASR_pacman,1.13919,5.91739,9.97502,3902.28,0.58972,0.517667,4627.984,0.10454776941077581,1
2522,d3gc01114c2_ASR_pacman,1.55502,4.26034,5.45495,3175.35,0.45794,0.294492,995.42,0.10437220952408588,1
2523,d3gc01114c2_FSR_pacman,1.55502,4.26034,5.45495,3175.35,0.45794,0.294492,995.42,0.10437220952408588,1
2753,ic6b00433_si_002_ion_pacman,1.49251,0.9933,3.49343,4948.2,0.35346,0.236823,1714.662,0.10432613144847769,1
2494,d3dt00473b2_FSR_pacman,1.18997,4.41704,6.97468,4118.41,0.56704,0.476515,2050.976,0.10429668407849435,1
3118,ja7b00219_si_008_ASR_pacman,1.0806,5.47095,12.54903,3215.49,0.6504,0.601887,17372.76,0.10414132369988316,1
1905,d0dt00943a2_ASR_pacman,1.06748,2.43969,7.26762,4024.15,0.5624,0.526846,1321.273,0.10413244107638042,1
1906,d0dt00943a2_FSR_pacman,1.06748,2.43969,7.26762,4024.15,0.5624,0.526846,1321.273,0.10413244107638042,1
702,c7cc06979k2_2_FSR_pacman,1.10055,5.38034,7.80997,4485.48,0.54674,0.496787,8967.286,0.10411023130216024,1
2397,d3cc02162a2_4_FSR_pacman,1.55358,3.95748,5.96142,3335.45,0.522,0.335997,1298.002,0.10408844314174914,1
43,41557_2017_BFnchem2718_MOESM487_ESM_FSR_pacman,1.85015,3.06294,4.39267,3489.03,0.4428,0.239332,1784.168,0.10403183971302143,1
42,41557_2017_BFnchem2718_MOESM487_ESM_ASR_pacman,1.85015,3.06294,4.39267,3489.03,0.4428,0.239332,1784.168,0.10403183971302143,1
2799,ja0734952si20070516_030528_ASR_pacman,1.08034,6.78484,12.91962,3730.12,0.6154,0.569634,14146.992,0.10401923074631247,1
1837,d0ce00900h2_11_ASR_pacman,1.67708,6.64465,8.32627,2961.1,0.5242,0.312566,2544.866,0.10397252570856197,1
1960,d0dt04363j2_1_ASR_pacman,1.47031,4.48968,6.95977,2965.55,0.54472,0.370479,959.956,0.10396355309654293,1
2492,d3dt00422h2_4_FSR_pacman,1.00345,3.2344,7.76496,4585.53,0.56648,0.56453,8260.215,0.10391849545214271,1
83,41557_2017_BFnchem2747_MOESM343_ESM_ion_pacman,1.54292,3.52576,5.21687,3392.67,0.49926,0.323582,1974.426,0.1039011250181957,1
109,MUF-91-18h-46pc_ASR_pacman,1.25075,3.15797,9.06781,2896.98,0.5676,0.453807,1066.166,0.10389865802678822,1
2824,ja0c03063_si_003_ASR_pacman,1.39051,6.08753,6.7724,3918.58,0.48424,0.348245,2695.96,0.10387594346926665,1
2825,ja0c03063_si_003_FSR_pacman,1.39051,6.08753,6.7724,3918.58,0.48424,0.348245,2695.96,0.10387594346926665,1
1565,c9tc05471e2_3_FSR_pacman,1.3298,3.15025,4.49918,3863.79,0.51542,0.387591,2245.336,0.10385530019259115,1
15,11426_2023_1573_MOESM14_ESM_FSR_pacman,1.32529,4.59739,6.26419,3253.96,0.54014,0.407563,1092.75,0.10372393772019073,1
14,11426_2023_1573_MOESM14_ESM_ASR_pacman,1.32529,4.59739,6.26419,3253.96,0.54014,0.407563,1092.75,0.10372393772019073,1
2488,d3dt00422h2_2_FSR_pacman,1.00737,4.27035,8.24129,4353.86,0.57982,0.575579,7983.834,0.10371251530486036,1
424,ao7b01964_si_003_FSR_pacman,1.09951,3.7624,5.69027,4527.46,0.54948,0.49975,7502.912,0.1037051106102218,1
1095,c8ce01371c2_2_ASR_pacman,1.83204,2.40979,3.88591,3644.15,0.36222,0.197714,1249.74,0.10359923532387572,1
1961,d0dt04363j2_1_FSR_pacman,1.72077,4.23258,5.7083,3182.18,0.44612,0.259256,1106.146,0.103577104694207,1
1003,c8cc05402a2_FSR_pacman,1.14883,5.90479,8.09655,4553.78,0.50616,0.440589,2785.748,0.10350351307664052,1
631,c6ra27509e2_FSR_pacman,1.13348,4.42011,6.86236,3991.21,0.56662,0.499892,2820.116,0.10348503488883509,1
630,c6ra27509e2_ASR_pacman,1.13348,4.42011,6.86236,3991.21,0.56662,0.499892,2820.116,0.10348503488883509,1
2760,ic6b01231_si_002_2_ASR_pacman,1.7541,3.60124,8.42922,2732.1,0.51656,0.294488,10246.705,0.10339826811197783,1
2761,ic6b01231_si_002_2_FSR_pacman,1.7541,3.60124,8.42922,2732.1,0.51656,0.294488,10246.705,0.10339826811197783,1
939,c7ta02852k2_FSR_pacman,1.28286,4.06181,7.48361,3288.74,0.5724,0.446189,2253.672,0.10333193431860421,1
2429,d3ce00592e2_4_FSR_pacman,1.16378,4.16621,7.60616,4101.66,0.57924,0.497721,13408.533,0.10332378741383963,1
912,c7ra11221a2_FSR_pacman,1.26499,3.29755,8.1359,3753.41,0.57752,0.45654,3385.708,0.10330761677607336,1
406,am9b21938_si_001_FSR_pacman,1.46403,3.73156,5.8424,3206.4,0.51836,0.354065,2501.18,0.1032180353990454,1
2524,d3me00008g2_ion_pacman,1.06686,4.49695,7.47183,4412.4,0.56988,0.534164,1221.054,0.10318620742564288,1
2238,d1tc04482f2_FSR_pacman,1.36807,4.79707,6.29268,3526.67,0.54082,0.395315,4814.192,0.10314840730684638,1
849,c7dt04566b2_4_ion_pacman,1.90466,1.08488,2.48097,4179.53,0.2949,0.154831,6390.216,0.1031350913628869,1
1268,c8ta08198k2_ASR_pacman,1.62875,3.32545,3.64046,3640.31,0.45344,0.278397,545.938,0.10308413196085708,1
1269,c8ta08198k2_FSR_pacman,1.62875,3.32545,3.64046,3640.31,0.45344,0.278397,545.938,0.10308413196085708,1
2645,d3tc03179a2_ASR_pacman,1.51146,3.61083,5.1814,3438.67,0.50516,0.334219,6946.736,0.10307344438373167,1
2393,d3cc02162a2_2_FSR_pacman,1.75828,3.43958,5.72584,3112.94,0.46338,0.263542,1292.982,0.10304358318550844,1
2293,d2cy00387b2_FSR_pacman,1.17886,4.51397,5.33982,4191.27,0.53986,0.45795,3219.084,0.10302247688608657,1
701,c7cc06979k2_2_ASR_pacman,1.09334,5.38034,7.80997,4492.88,0.54876,0.50191,8919.289,0.10288662726267972,1
2061,d0sc04979d2_3_FSR_pacman,1.30537,4.54214,14.27855,3735.54,0.58472,0.447935,15744.552,0.10277656592666329,1
2490,d3dt00422h2_3_FSR_pacman,1.09784,3.42552,6.87328,4175.86,0.57196,0.520986,7553.685,0.10275975400136661,1
937,c7ta01179b2_2_FSR_pacman,1.31139,4.88941,6.4629,3606.07,0.54776,0.417694,2751.486,0.1027245682656478,1
936,c7ta01179b2_2_ASR_pacman,1.31139,4.88941,6.4629,3606.07,0.54776,0.417694,2751.486,0.1027245682656478,1
1076,c8ce00891d2_3_ASR_pacman,1.66598,3.87307,4.64934,3382.08,0.4322,0.259427,3694.048,0.10243087182563781,1
1077,c8ce00891d2_3_FSR_pacman,1.66598,3.87307,4.64934,3382.08,0.4322,0.259427,3694.048,0.10243087182563781,1
2659,ic0520162si20051122_054836_FSR_pacman,1.85556,5.2097,6.72715,3229.02,0.50916,0.274397,9587.743,0.10234709937899655,1
2533,d3nj03643j2_3_ASR_pacman,1.613,3.30335,4.53749,3432.0,0.47436,0.294085,655.858,0.10201935973298493,1
1264,c8ta06249h2_FSR_pacman,1.62507,5.56513,6.87071,2941.84,0.4807,0.295803,4253.153,0.10195352912329592,1
1263,c8ta06249h2_ASR_pacman,1.62507,5.56513,6.87071,2941.84,0.4807,0.295803,4253.153,0.10195352912329592,1
1366,c9ce01529a2_2_ASR_pacman,1.05032,4.21442,6.39938,4494.82,0.55814,0.531399,4293.934,0.10178929959132543,1
1870,d0ce01254h2_3_FSR_pacman,1.41622,4.94113,7.77694,2931.31,0.57538,0.406279,3377.556,0.10168306810731886,1
2204,d1nj06183f2_FSR_pacman,1.07893,4.42377,6.94328,4580.03,0.55716,0.516403,2739.134,0.1016488703373104,1
691,c7cc06352k2_1_ASR_pacman,1.20286,6.81023,8.21627,3561.74,0.54546,0.453468,5167.268,0.10161108145579345,1
692,c7cc06352k2_1_FSR_pacman,1.20286,6.81023,8.21627,3561.74,0.54546,0.453468,5167.268,0.10161108145579345,1
75,41557_2017_BFnchem2718_MOESM503_ESM_FSR_pacman,1.84774,3.61688,4.75143,3379.04,0.4487,0.242837,3560.272,0.10157036011228848,1
74,41557_2017_BFnchem2718_MOESM503_ESM_ASR_pacman,1.84774,3.61688,4.75143,3379.04,0.4487,0.242837,3560.272,0.10157036011228848,1
2486,d3dt00422h2_1_FSR_pacman,1.05313,4.28156,8.62814,4130.52,0.59328,0.56335,7214.272,0.10145619546485496,1
2680,ic400777c_si_002_ASR_pacman,1.34581,3.99251,6.91264,3339.28,0.56206,0.417638,14486.128,0.1013431004888029,1
475,c5dt03038b2_1_FSR_pacman,1.70214,3.50234,5.05378,3288.01,0.47816,0.280917,1887.252,0.10131111585479136,1
2528,d3nj02631k2_1_FSR_pacman,1.20029,6.07109,8.32194,3519.56,0.58358,0.486198,11621.174,0.10127635983803895,1
2527,d3nj02631k2_1_ASR_pacman,1.20029,6.07109,8.32194,3519.56,0.58358,0.486198,11621.174,0.10127635983803895,1
1338,c9ce00759h2_FSR_pacman,1.70839,3.35415,9.27065,2655.28,0.49806,0.291538,4428.974,0.10119455109907549,1
1337,c9ce00759h2_ASR_pacman,1.70839,3.35415,9.27065,2655.28,0.49806,0.291538,4428.974,0.10119455109907549,1
666,c7cc02470c2_3_FSR_pacman,1.88405,4.05423,9.33084,2766.94,0.55772,0.296022,7073.084,0.10114661985062046,1
1453,c9dt04113c2_FSR_pacman,1.80385,5.30842,6.90453,2977.94,0.51484,0.285411,5617.78,0.10107786285394649,1
2536,d3nj03772j2_2_FSR_pacman,1.67459,3.42449,4.52074,3339.34,0.43732,0.261151,692.368,0.10107166484507102,1
1674,cm9b01258_si_007_ASR_pacman,1.01704,5.2637,10.52077,3280.31,0.63214,0.621549,4586.04,0.10103512511153523,1
1525,c9sc03348c4_3_ASR_pacman,1.71507,3.90118,4.34326,3817.06,0.34166,0.199211,3574.968,0.10103382958670293,1
1526,c9sc03348c4_3_FSR_pacman,1.71507,3.90118,4.34326,3817.06,0.34166,0.199211,3574.968,0.10103382958670293,1
2535,d3nj03772j2_2_ASR_pacman,1.60591,3.42449,4.52074,3354.29,0.46382,0.28882,656.338,0.10102315484541846,1
557,c6cc01597b2_ASR_pacman,1.51358,3.87815,4.96914,3372.24,0.49728,0.328545,1816.016,0.10099666998980072,1
841,c7dt04081d2_1_ion_pacman,1.16057,4.21855,5.81977,4264.06,0.55678,0.479749,5301.247,0.10094565015430634,1
2276,d2ce00268j2_1_ASR_pacman,1.24746,4.75189,6.81618,4069.09,0.56466,0.452649,7781.906,0.10073089819884817,1
2041,d0sc03383a2_1_ASR_pacman,1.40403,3.42517,3.924,3503.98,0.46808,0.333382,1472.724,0.10072619206094668,1
2042,d0sc03383a2_1_FSR_pacman,1.40403,3.42517,3.924,3503.98,0.46808,0.333382,1472.724,0.10072619206094668,1
2682,ic402692p_si_003_ion_pacman,1.56924,1.20947,2.83235,4930.01,0.34458,0.219583,3944.716,0.10070300891385087,1
781,c7dt00855d2_3_ASR_pacman,1.39471,4.14452,5.88137,3438.33,0.53778,0.385586,2901.822,0.10053118161363828,1
782,c7dt00855d2_3_FSR_pacman,1.39471,4.14452,5.88137,3438.33,0.53778,0.385586,2901.822,0.10053118161363828,1
1405,c9dt00970a2_2_ASR_pacman,1.93662,2.50151,3.52275,3753.55,0.33876,0.174923,1286.766,0.10025601400973749,1
1002,c8cc05402a2_ASR_pacman,1.12243,5.90479,8.09655,4578.16,0.51598,0.459697,2721.752,0.10019592196917537,1
819,c7dt02564e2_2_FSR_pacman,1.76141,2.62079,2.96745,3718.81,0.35748,0.202952,784.456,0.10014402366604358,1
3621,ja9b11952_si_002_2_FSR_pacman,1.44741,7.27758,8.5761,3225.47,0.51798,0.357868,1003.169,0.10011745663519855,1
3620,ja9b11952_si_002_2_ASR_pacman,1.44741,7.27758,8.5761,3225.47,0.51798,0.357868,1003.169,0.10011745663519855,1
836,c7dt03783j2_2_FSR_pacman,1.18086,4.51992,6.9375,3992.53,0.57196,0.48436,2621.844,0.10010558808131464,1
1368,c9ce01529a2_3_ASR_pacman,1.10769,4.22513,6.72217,4248.55,0.57204,0.516424,4750.8,0.10008399100945908,1
1487,c9qi01220f2_3_FSR_pacman,1.60989,5.31329,5.8401,3434.76,0.43118,0.267832,1993.308,0.09993639289829981,1
1486,c9qi01220f2_3_ASR_pacman,1.60989,5.31329,5.8401,3434.76,0.43118,0.267832,1993.308,0.09993639289829981,1
1927,d0dt02411b2_4_FSR_pacman,1.80579,3.79965,4.99975,3322.5,0.41902,0.232043,1735.62,0.09993054053060335,1
2601,d3sc00904a2_7_ASR_pacman,1.08473,5.3304,5.66824,4479.41,0.5248,0.483808,1168.061,0.09986451968963694,1
2602,d3sc00904a2_7_FSR_pacman,1.08473,5.3304,5.66824,4479.41,0.5248,0.483808,1168.061,0.09986451968963694,1
3045,ja6b02030_si_004_FSR_pacman,1.83949,4.91197,6.75698,2922.69,0.50878,0.276587,6639.606,0.09985589883081925,1
3044,ja6b02030_si_004_ASR_pacman,1.83949,4.91197,6.75698,2922.69,0.50878,0.276587,6639.606,0.09985589883081925,1
3105,ja6b13176_si_003_ASR_pacman,1.06047,5.11626,6.12304,4566.65,0.53362,0.503191,1466.249,0.09982897592369488,1
1118,c8dt00143j2_6_FSR_pacman,1.83546,3.33677,4.65829,3338.84,0.44834,0.244265,927.354,0.09981992523831695,1
