Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_svr
1623,cg901312t_si_002_FSR_pacman,0.747346,7.5972,15.12842,4295.09,0.71258,0.95348,29230.088,0.413650823
811,c7dt02290e2_1_ASR_pacman,1.23936,3.9002,11.30375,2725.87,0.62726,0.506115,5440.464,0.413242444
2231,d1ta10522a2_3_ASR_pacman,0.910535,6.89811,11.71456,3212.71,0.69946,0.768186,3538.297,0.413174247
2232,d1ta10522a2_3_FSR_pacman,0.910535,6.89811,11.71456,3212.71,0.69946,0.768186,3538.297,0.413174247
3417,ja8b08504_si_003_FSR_pacman,0.859492,5.60476,11.71329,3579.85,0.70002,0.814457,6205.842,0.413150341
1744,d0cc02841j2_6_FSR_pacman,1.0725,8.68668,15.53364,2070.02,0.7735,0.721213,2525.457,0.41312869
2750,ic6b00276_si_006_FSR_pacman,0.764229,8.71298,14.12459,3681.5,0.71324,0.93328,20801.886,0.413020393
3175,ja7b02184_si_017_FSR_pacman,0.741696,10.41388,17.80382,3976.08,0.714,0.962658,6419.64,0.412986655
3174,ja7b02184_si_017_ASR_pacman,0.741696,10.41388,17.80382,3976.08,0.714,0.962658,6419.64,0.412986655
3101,ja6b12353_si_002_2_ASR_pacman,0.882627,6.41443,10.82537,3797.71,0.66554,0.754045,36977.088,0.412904021
3102,ja6b12353_si_002_2_FSR_pacman,0.882627,6.41443,10.82537,3797.71,0.66554,0.754045,36977.088,0.412904021
613,c6dt04208b2_FSR_pacman,0.915754,7.77924,10.08589,3639.87,0.64828,0.70792,2441.246,0.412885037
612,c6dt04208b2_ASR_pacman,0.915754,7.77924,10.08589,3639.87,0.64828,0.70792,2441.246,0.412885037
1909,d0dt01081b2_2_ASR_pacman,1.08661,4.21179,11.25457,2931.13,0.68294,0.628505,5043.78,0.412686208
3476,ja903726m_si_002_ASR_pacman,0.807622,4.60995,12.25262,3612,0.70882,0.877663,2304.984,0.411926032
3477,ja903726m_si_002_FSR_pacman,0.807622,4.60995,12.25262,3612,0.70882,0.877663,2304.984,0.411926032
2749,ic6b00276_si_006_ASR_pacman,0.76132,8.71298,14.12459,3675.27,0.71454,0.938555,20705.892,0.411850812
2324,d2qi01956f2_FSR_pacman,0.69401,5.28195,14.77475,4348.56,0.72112,1.03906,16014.786,0.411692738
2323,d2qi01956f2_ASR_pacman,0.69401,5.28195,14.77475,4348.56,0.72112,1.03906,16014.786,0.411692738
2971,ja512137t_si_002_5_FSR_pacman,1.00701,4.41943,10.66674,3281.14,0.6655,0.660867,2293.884,0.411608686
2970,ja512137t_si_002_5_ASR_pacman,1.00701,4.41943,10.66674,3281.14,0.6655,0.660867,2293.884,0.411608686
325,am8b05216_si_002_ASR_pacman,0.793215,5.68707,12.55328,3796.03,0.71086,0.896176,7674.216,0.411591694
3088,ja6b09155_si_002_FSR_pacman,0.895725,9.69363,10.09489,3498.1,0.68172,0.761082,3637.644,0.411520688
3087,ja6b09155_si_002_ASR_pacman,0.895725,9.69363,10.09489,3498.1,0.68172,0.761082,3637.644,0.411520688
1674,cm9b01258_si_007_ASR_pacman,1.01704,5.2637,10.52077,3280.31,0.63214,0.621549,4586.04,0.411424162
3284,ja7b09496_si_009_ASR_pacman,0.805503,6.33038,17.92282,2985.69,0.75806,0.941101,2210.037,0.410755228
3285,ja7b09496_si_009_FSR_pacman,0.805503,6.33038,17.92282,2985.69,0.75806,0.941101,2210.037,0.410755228
3652,jp8b09178_si_007_FSR_pacman,0.487583,28.06898,29.87417,3411.27,0.8299,1.70207,6733.38,0.410740778
3651,jp8b09178_si_007_ASR_pacman,0.487583,28.06898,29.87417,3411.27,0.8299,1.70207,6733.38,0.410740778
1656,cm6b02817_si_003_FSR_pacman,1.38426,5.71864,10.61307,2695.68,0.63692,0.460117,7949.696,0.410394489
1655,cm6b02817_si_003_ASR_pacman,1.38426,5.71864,10.61307,2695.68,0.63692,0.460117,7949.696,0.410394489
1079,c8ce00949j2_FSR_pacman,1.54702,7.86006,10.59846,2264.12,0.6278,0.405813,8541.564,0.410109952
3089,ja6b09155_si_003_ASR_pacman,0.921821,9.39538,9.56991,3488.47,0.67106,0.727972,1140.588,0.410104188
3090,ja6b09155_si_003_FSR_pacman,0.921821,9.39538,9.56991,3488.47,0.67106,0.727972,1140.588,0.410104188
704,c7cc07158b2_FSR_pacman,0.783426,7.11964,13.71106,4557.67,0.69318,0.884806,4753.324,0.410085308
703,c7cc07158b2_ASR_pacman,0.783426,7.11964,13.71106,4557.67,0.69318,0.884806,4753.324,0.410085308
1680,cm9b01258_si_011_ASR_pacman,0.969868,6.15403,10.2295,3237.26,0.6459,0.665967,4586.04,0.409749745
3011,ja5b00450_si_002_ASR_pacman,2.29167,4.67076,13.43687,1678.46,0.51162,0.223252,9556.191,0.409637097
2747,ic6b00276_si_004_FSR_pacman,0.77552,8.85482,13.61037,3664.38,0.71556,0.922684,6979.328,0.409546158
2746,ic6b00276_si_004_ASR_pacman,0.77552,8.85482,13.61037,3664.38,0.71556,0.922684,6979.328,0.409546158
2748,ic6b00276_si_005_ion_pacman,0.766219,9.27303,12.5591,4086.88,0.69698,0.909636,29655.976,0.409543839
796,c7dt01744h2_FSR_pacman,1.25914,8.97966,9.43499,3272.9,0.5872,0.466352,1705.116,0.409485616
795,c7dt01744h2_ASR_pacman,1.25914,8.97966,9.43499,3272.9,0.5872,0.466352,1705.116,0.409485616
2876,ja0c10400_si_002_FSR_pacman,1.08022,6.10295,10.23736,3072.9,0.66058,0.611526,7271.29,0.409296767
3009,ja5b00365_si_002_3_ASR_pacman,0.603618,5.76448,14.5902,4965.24,0.73166,1.21212,9342.84,0.409245187
3010,ja5b00365_si_002_3_FSR_pacman,0.603618,5.76448,14.5902,4965.24,0.73166,1.21212,9342.84,0.409245187
2899,ja3082523_si_004_ASR_pacman,0.495502,7.79897,14.9058,4957.41,0.77146,1.55693,16002.019,0.409177944
2900,ja3082523_si_004_FSR_pacman,0.495502,7.79897,14.9058,4957.41,0.77146,1.55693,16002.019,0.409177944
1933,d0dt02437f2_9_FSR_pacman,0.891495,10.94785,16.08338,4885.56,0.57846,0.648865,8598.412,0.408814305
3458,ja8b12530_si_001_4_FSR_pacman,0.52453,29.15644,30.59047,3508.56,0.81046,1.54512,6493.752,0.408728158
303,am7b16163_si_002_ASR_pacman,0.952487,8.84078,9.52681,3807.65,0.634,0.665626,9539.212,0.408725779
851,c7dt04622g2_FSR_pacman,1.26024,5.61829,11.65337,2341.69,0.6854,0.543867,6075.936,0.408642055
2916,ja406030p_si_009_FSR_pacman,0.893729,6.09826,10.66239,3751.91,0.68728,0.769003,5019.468,0.408614568
637,c6ta06037d2_FSR_pacman,0.874385,5.16166,11.66459,3508.07,0.71192,0.814195,1708.284,0.408408261
1743,d0cc02841j2_6_ASR_pacman,1.05105,8.68668,15.53364,2008.03,0.7832,0.745163,2141.481,0.40839938
2633,d3ta03446a3_7_FSR_pacman,0.887954,5.96928,10.55154,3462.61,0.6793,0.765017,4993.536,0.408354509
1287,c9cc02324k2_1_FSR_pacman,1.11709,6.00597,9.94015,3244.71,0.64112,0.573922,5523.992,0.408329636
794,c7dt01595j2_FSR_pacman,0.877774,5.06538,11.47017,3521.57,0.70864,0.807315,1708.284,0.40830519
653,c6tb03101c2_ASR_pacman,3.53826,2.91292,3.1762,878.562,0.15634,0.0441856,2506.416,0.40818474
654,c6tb03101c2_FSR_pacman,3.53826,2.91292,3.1762,878.562,0.15634,0.0441856,2506.416,0.40818474
1286,c9cc02324k2_1_ASR_pacman,1.09327,6.01447,9.94015,3212.57,0.65082,0.595295,5459.996,0.407885318
1354,c9ce01230c2_2_FSR_pacman,0.815473,8.34739,11.79271,4316.59,0.68002,0.833896,3279.945,0.407753275
871,c7qi00063d2_ASR_pacman,0.837755,4.17435,11.26747,3823.75,0.69908,0.834469,1633.263,0.407698013
2211,d1qi01184g3_FSR_pacman,1.25503,6.92231,12.29339,2062.61,0.70978,0.565546,8517.605,0.407675731
2210,d1qi01184g3_ASR_pacman,1.25503,6.92231,12.29339,2062.61,0.70978,0.565546,8517.605,0.407675731
663,c7cc02470c2_2_ASR_pacman,1.5744,5.83478,10.61612,2521.04,0.66596,0.422993,12657.888,0.407610185
1684,cm9b02924_si_002_ASR_pacman,1.21362,3.36651,11.30045,3302.53,0.5966,0.491589,5556.816,0.407563409
2630,d3ta03446a3_4_FSR_pacman,0.895019,6.25619,10.33843,3488.99,0.67658,0.755939,2500.8,0.407499404
1309,c9cc06239d2_FSR_pacman,0.919059,4.65258,10.43399,3530.45,0.657,0.714861,6530.499,0.407396587
1078,c8ce00949j2_ASR_pacman,1.47747,7.86006,10.59846,2200.14,0.65426,0.442824,8157.588,0.407360505
304,am7b16163_si_002_FSR_pacman,0.984437,8.84078,9.52681,3833.38,0.6216,0.631427,9859.192,0.407038479
3416,ja8b08504_si_003_ASR_pacman,0.828159,5.94773,12.24362,3410.39,0.71542,0.863868,5917.86,0.406941239
1341,c9ce00882a2_2_ASR_pacman,0.88651,4.45693,10.62971,3715.78,0.67938,0.766353,3350.688,0.406762645
1182,c8mh00302e2_5_FSR_pacman,1.17251,7.90146,9.09366,3461.63,0.63286,0.539748,2451.266,0.406645713
1181,c8mh00302e2_5_ASR_pacman,1.17251,7.90146,9.09366,3461.63,0.63286,0.539748,2451.266,0.406645713
281,am7b07920_si_002_1_ASR_pacman,0.79063,6.55835,11.82528,3906.54,0.70696,0.894173,2275.868,0.406634067
282,am7b07920_si_002_1_FSR_pacman,0.79063,6.55835,11.82528,3906.54,0.70696,0.894173,2275.868,0.406634067
3464,ja8b12530_si_002_4_ASR_pacman,0.760652,13.57014,14.44644,3588.71,0.71624,0.941614,3846.046,0.40662324
3497,ja9b04737_si_002_FSR_pacman,1.03264,9.69226,11.25991,2771.83,0.71244,0.68992,3378.668,0.406593776
404,am9b20623_si_001_FSR_pacman,1.36303,4.86599,11.03737,2482.02,0.6731,0.493825,1762.326,0.406516771
593,c6ce02281b2_FSR_pacman,0.813927,3.80861,11.64202,4045.64,0.70808,0.869955,4689.18,0.406433181
2004,d0qi01257b2_FSR_pacman,0.741221,8.48398,15.14441,4030,0.72454,0.977495,3151.9,0.406428754
1339,c9ce00882a2_1_ASR_pacman,0.890905,4.53759,10.55401,3678.88,0.67962,0.762842,3344.64,0.406385624
2331,d2qi02366k2_ASR_pacman,1.57015,8.83988,10.9524,1899,0.70018,0.445933,1837.734,0.406331195
285,am7b07920_si_002_3_ASR_pacman,0.786586,6.48754,11.82705,3942.96,0.707,0.898821,2269.82,0.406263155
3294,ja7b13825_si_004_ASR_pacman,1.39095,9.47085,10.26274,2776.72,0.54108,0.389001,3982.95,0.406245827
3295,ja7b13825_si_004_FSR_pacman,1.39095,9.47085,10.26274,2776.72,0.54108,0.389001,3982.95,0.406245827
1297,c9cc03354h2_ASR_pacman,0.870582,6.494,10.55308,3979.55,0.67134,0.771139,2405.876,0.406159989
2758,ic6b01211_si_003_ASR_pacman,0.822811,4.31513,11.27238,3760.1,0.7042,0.855847,4872.573,0.406042293
2819,ja0c02129_si_002_FSR_pacman,0.59805,14.68034,24.11467,2851.58,0.82758,1.3838,10308.408,0.406011182
2756,ic6b01211_si_002_ASR_pacman,0.822811,4.33941,11.27288,3744.43,0.70488,0.856673,4872.573,0.405865045
2944,ja501810r_si_002_FSR_pacman,0.809365,5.25748,11.88646,3735.76,0.71672,0.885533,5070.42,0.405593606
1328,c9ce00359b2_1_ASR_pacman,0.908566,4.07676,11.29804,3993.88,0.64298,0.707687,1672.38,0.405589433
900,c7ra01125c2_ASR_pacman,0.906323,4.38649,11.21558,4018.34,0.64684,0.713697,2260.884,0.405514031
901,c7ra01125c2_FSR_pacman,0.906323,4.38649,11.21558,4018.34,0.64684,0.713697,2260.884,0.405514031
1455,c9dt04158c2_1_FSR_pacman,1.13185,7.79296,10.04785,3669.11,0.59112,0.52226,7907.436,0.405439803
283,am7b07920_si_002_2_ASR_pacman,0.813093,6.59004,11.15552,3842.63,0.7005,0.861525,2281.916,0.405414333
1353,c9ce01230c2_2_ASR_pacman,0.783873,8.34739,11.79271,4220.21,0.69712,0.889327,3146.774,0.405326451
2046,d0sc03727c2_2_ASR_pacman,0.320873,14.67688,28.17125,3730.36,0.8847,2.75717,4858.416,0.405204606
497,c5dt03710g2_5_FSR_pacman,1.02774,7.08325,9.54784,3312.1,0.6658,0.647832,1142.336,0.405172125
496,c5dt03710g2_5_ASR_pacman,1.02774,7.08325,9.54784,3312.1,0.6658,0.647832,1142.336,0.405172125
3109,ja7b00219_si_002_FSR_pacman,1.44743,8.5987,10.32368,2004.09,0.63898,0.441458,2734.293,0.405099795
1031,c8cc10116g2_2_ASR_pacman,1.1494,4.72956,10.16923,3264.04,0.62946,0.547644,4224.216,0.405007288
1201,c8qi00268a2_ASR_pacman,1.17176,4.59004,10.50314,2825.32,0.6413,0.547295,3482.724,0.404898823
1233,c8qm00105g2_ASR_pacman,0.9892,3.86632,10.47726,3757.18,0.65536,0.662515,1714.137,0.404861416
1115,c8cp06600k2_FSR_pacman,0.835689,9.64304,11.18349,3359.42,0.7047,0.843257,1312.804,0.404811191
1114,c8cp06600k2_ASR_pacman,0.835689,9.64304,11.18349,3359.42,0.7047,0.843257,1312.804,0.404811191
801,c7dt02231j2_2_ASR_pacman,0.996115,7.66578,9.38848,3782.39,0.65186,0.654402,10146.502,0.404729666
2907,ja4015666_si_005_FSR_pacman,1.13367,8.65418,10.14298,3931.59,0.59384,0.523822,2387.757,0.404705658
1179,c8mh00302e2_2_ASR_pacman,1.16707,7.83506,8.96229,3403.51,0.63644,0.54533,2463.362,0.404621988
3099,ja6b12353_si_002_1_ASR_pacman,0.707541,7.32594,22.64736,3142.67,0.77324,1.09286,11921.334,0.404551835
3100,ja6b12353_si_002_1_FSR_pacman,0.707541,7.32594,22.64736,3142.67,0.77324,1.09286,11921.334,0.404551835
2648,d3tc03606e2_1_FSR_pacman,1.48755,8.87618,9.81487,2366.01,0.6062,0.407516,3628.188,0.404532156
2647,d3tc03606e2_1_ASR_pacman,1.48755,8.87618,9.81487,2366.01,0.6062,0.407516,3628.188,0.404532156
815,c7dt02290e2_4_ASR_pacman,1.19564,4.40451,10.55254,2786.82,0.6401,0.535364,3470.748,0.404474193
944,c7ta10123f2_ASR_pacman,1.19564,4.40451,10.55254,2786.58,0.6401,0.535364,3470.748,0.404468416
2631,d3ta03446a3_6_FSR_pacman,0.78871,6.29189,11.36239,3745.83,0.7038,0.892343,2372.808,0.404453199
2627,d3ta03446a3_3_ASR_pacman,0.820869,6.13474,11.22999,3496.17,0.70306,0.856483,2372.808,0.404259433
1739,d0cc02841j2_2_ASR_pacman,2.33686,5.08756,10.40547,1297.84,0.6556,0.280548,2422.58,0.404222613
3593,ja9b10501_si_017_FSR_pacman,0.809709,7.50552,10.56088,4084.33,0.6624,0.818072,4512.22,0.404124828
3592,ja9b10501_si_017_ASR_pacman,0.809709,7.50552,10.56088,4084.33,0.6624,0.818072,4512.22,0.404124828
2978,ja512311a_si_003_FSR_pacman,0.874839,6.32626,11.04891,3432.72,0.70612,0.807142,10057.268,0.404025168
1555,c9tc02786f2_FSR_pacman,0.844048,6.67248,10.73922,4112.95,0.6818,0.807774,3909.288,0.403930741
1554,c9tc02786f2_ASR_pacman,0.844048,6.67248,10.73922,4112.95,0.6818,0.807774,3909.288,0.403930741
1650,cm5b04306_si_001_3_FSR_pacman,0.63784,5.6533,17.5987,4210.15,0.74976,1.17547,13752.828,0.403925773
1649,cm5b04306_si_001_3_ASR_pacman,0.63784,5.6533,17.5987,4210.15,0.74976,1.17547,13752.828,0.403925773
3468,ja8b13639_si_003_ASR_pacman,1.32157,7.01668,12.26584,1821.47,0.72514,0.548697,1643.675,0.40391796
3469,ja8b13639_si_003_FSR_pacman,1.32157,7.01668,12.26584,1821.47,0.72514,0.548697,1643.675,0.40391796
2988,ja512311a_si_008_FSR_pacman,0.842869,7.23141,11.99067,3306.28,0.71516,0.848482,9594.932,0.40385589
2987,ja512311a_si_008_ASR_pacman,0.842869,7.23141,11.99067,3306.28,0.71516,0.848482,9594.932,0.40385589
802,c7dt02231j2_2_FSR_pacman,1.00472,7.66578,9.38848,3823.59,0.64704,0.643997,10248.544,0.403810555
1651,cm5b04306_si_001_4_ASR_pacman,0.638989,5.6428,17.69159,4205.88,0.75062,1.1747,13674.734,0.403799036
1652,cm5b04306_si_001_4_FSR_pacman,0.638989,5.6428,17.69159,4205.88,0.75062,1.1747,13674.734,0.403799036
1371,c9ce01567a2_4_FSR_pacman,0.772066,5.37902,11.62593,4228.19,0.69442,0.899431,40175.083,0.403665191
1856,d0ce01014f2_2_FSR_pacman,0.922195,5.9287,10.10462,3715.02,0.69086,0.749147,8635.598,0.403481511
2489,d3dt00422h2_3_ASR_pacman,0.921658,4.92758,10.2404,3785.53,0.6587,0.714691,6270.981,0.403390859
1740,d0cc02841j2_2_FSR_pacman,2.37741,5.08756,10.40547,1325.73,0.63954,0.269007,2806.556,0.403285817
3222,ja7b04132_si_004_ASR_pacman,1.52232,7.92415,10.48109,2062.58,0.60252,0.39579,3967.02,0.403209402
1256,c8ta01060a2_FSR_pacman,1.05744,7.83498,9.73766,3734.42,0.60452,0.571681,2146.69,0.403156176
287,am7b07920_si_002_4_ASR_pacman,0.79276,6.60884,11.24676,3939.46,0.70524,0.8896,2275.868,0.403109488
3496,ja9b04737_si_002_ASR_pacman,1.02311,9.69226,11.25991,2752.4,0.7173,0.701099,3314.672,0.403102333
2751,ic6b00276_si_007_ASR_pacman,0.722439,8.5268,14.01253,3984.21,0.72072,0.997621,20705.892,0.402983372
2752,ic6b00276_si_007_FSR_pacman,0.722439,8.5268,14.01253,3984.21,0.72072,0.997621,20705.892,0.402983372
1204,c8qi00469b2_1_FSR_pacman,0.703574,9.96908,15.67823,4614.93,0.71852,1.02124,4213.396,0.402949125
1745,d0cc02841j2_7_ASR_pacman,4.07229,3.91755,8.38119,885.475,0.55284,0.135757,1817.564,0.40263383
2346,d2sc00188h2_5_FSR_pacman,1.05079,6.99847,9.55353,3753.45,0.63124,0.600728,3791.202,0.402347811
2345,d2sc00188h2_5_ASR_pacman,1.05079,6.99847,9.55353,3753.45,0.63124,0.600728,3791.202,0.402347811
3397,ja8b07411_si_003_3_FSR_pacman,0.741613,6.89691,12.92395,3644.11,0.72066,0.971746,4709.738,0.402343871
3511,ja9b04737_si_012_FSR_pacman,0.911882,12.18784,13.60577,2592.85,0.76312,0.836863,2978.104,0.402294555
1370,c9ce01567a2_4_ASR_pacman,0.752697,8.07468,11.62593,4136.65,0.70352,0.934666,39167.146,0.401985269
2730,ic5b02316_si_002_2_ASR_pacman,1.20484,6.02783,10.32872,2623.19,0.65868,0.546694,2084.596,0.401971217
2322,d2qi00394e2_FSR_pacman,0.881176,8.21577,11.15169,4466.8,0.68598,0.778482,18279.006,0.401923194
2321,d2qi00394e2_ASR_pacman,0.881176,8.21577,11.15169,4466.8,0.68598,0.778482,18279.006,0.401923194
362,am8b19815_si_002_1_FSR_pacman,0.743163,8.52299,12.10107,4021.32,0.71008,0.955484,4643.706,0.401644369
1253,c8sc05218b2_ASR_pacman,0.652296,12.30049,28.17113,3412.66,0.76166,1.16766,117023.376,0.401582436
1742,d0cc02841j2_5_FSR_pacman,1.57146,5.6436,11.68686,1780.03,0.71372,0.454176,2651.392,0.401568544
1105,c8ce01808a2_3_ASR_pacman,1.79129,6.99452,10.50639,1651.61,0.65824,0.367467,3901.503,0.401475642
1106,c8ce01808a2_3_FSR_pacman,1.79129,6.99452,10.50639,1651.61,0.65824,0.367467,3901.503,0.401475642
3220,ja7b04132_si_003_ASR_pacman,1.53262,8.01572,10.33202,2083.12,0.5986,0.390573,3967.02,0.401386624
3221,ja7b04132_si_003_FSR_pacman,1.53262,8.01572,10.33202,2083.12,0.5986,0.390573,3967.02,0.401386624
2340,d2sc00188h2_2_FSR_pacman,1.04812,6.45074,9.54016,3704.52,0.6364,0.607181,3791.202,0.401258576
2339,d2sc00188h2_2_ASR_pacman,1.04812,6.45074,9.54016,3704.52,0.6364,0.607181,3791.202,0.401258576
2632,d3ta03446a3_7_ASR_pacman,0.842508,6.91423,10.55154,3401.4,0.69614,0.826271,4737.552,0.401200726
3646,jp302979a_si_002_ASR_pacman,1.14286,3.78653,9.90715,3215.7,0.66,0.5775,4435.732,0.401172275
3277,ja7b09496_si_002_ASR_pacman,2.94308,7.44696,8.93182,1190.96,0.62238,0.211472,3478.237,0.401171584
2485,d3dt00422h2_1_ASR_pacman,0.83207,5.23993,10.41615,3922.37,0.68574,0.824137,6108.748,0.401145156
3206,ja7b02470_si_004_FSR_pacman,1.35331,7.94863,9.37454,2720.56,0.62618,0.462701,4703.318,0.401131805
2734,ic5b02316_si_002_4_ASR_pacman,1.2133,6.2432,10.27841,2565.97,0.6524,0.537705,2084.596,0.401113638
2735,ic5b02316_si_002_4_FSR_pacman,1.2133,6.2432,10.27841,2565.97,0.6524,0.537705,2084.596,0.401113638
2973,ja512137t_si_002_6_FSR_pacman,0.823294,5.56207,10.65165,3678.22,0.70146,0.852016,2450.112,0.400977737
2972,ja512137t_si_002_6_ASR_pacman,0.823294,5.56207,10.65165,3678.22,0.70146,0.852016,2450.112,0.400977737
3205,ja7b02470_si_004_ASR_pacman,1.3349,7.94863,9.37454,2700.4,0.63208,0.473504,4639.322,0.40082771
2732,ic5b02316_si_002_3_ASR_pacman,1.21822,6.0622,10.23322,2603.85,0.65296,0.535995,2084.596,0.400816771
1027,c8cc09474h2_4_ASR_pacman,1.96481,3.9583,11.82563,2118.95,0.57,0.290105,6384.142,0.400533075
3278,ja7b09496_si_002_FSR_pacman,2.95267,7.44696,8.93182,1202.72,0.61756,0.209153,3542.233,0.400530434
386,am9b05091_si_003_ion_pacman,0.773774,4.95559,16.537,3028.29,0.75908,0.98101,10038.446,0.400516591
1025,c8cc09474h2_3_ASR_pacman,1.94985,3.93437,11.82972,2135.57,0.5697,0.292176,3085.542,0.400509489
1682,cm9b01258_si_012_ASR_pacman,0.95575,6.00506,9.68867,3227.8,0.65174,0.681915,2293.02,0.400490452
2714,ic5b00096_si_001_FSR_pacman,0.799337,6.53288,12.68753,3310.46,0.72482,0.906777,7879.052,0.400410856
2713,ic5b00096_si_001_ASR_pacman,0.799337,6.53288,12.68753,3310.46,0.72482,0.906777,7879.052,0.400410856
1310,c9cc06272f2_1_ion_pacman,6.56175,0.44168,1.28719,1028.11,0.14104,0.0214943,1791.199,0.400402297
554,c6cc00589f2_1_FSR_pacman,0.944025,4.1984,11.63496,4414.38,0.67232,0.712185,2778.336,0.400343166
553,c6cc00589f2_1_ASR_pacman,0.944025,4.1984,11.63496,4414.38,0.67232,0.712185,2778.336,0.400343166
1225,c8qi01315b2_FSR_pacman,1.09579,4.49191,9.84213,3215.31,0.68356,0.623807,2554.122,0.400313359
2358,d2sc05742e3_1_FSR_pacman,1.22736,2.67698,11.47154,3569.36,0.59342,0.483492,3015.528,0.400268901
2357,d2sc05742e3_1_ASR_pacman,1.22736,2.67698,11.47154,3569.36,0.59342,0.483492,3015.528,0.400268901
385,am9b05091_si_002_FSR_pacman,0.503016,30.99866,31.51687,3557.76,0.81572,1.62166,7921.122,0.400260445
3012,ja5b00450_si_002_FSR_pacman,2.31664,2.55109,13.43687,1711.11,0.49986,0.21577,9620.187,0.400155842
2961,ja510525s_si_003_FSR_pacman,0.772373,8.37262,11.46996,3456.17,0.7073,0.915749,2668.395,0.400107977
2960,ja510525s_si_003_ASR_pacman,0.772373,8.37262,11.46996,3456.17,0.7073,0.915749,2668.395,0.400107977
3247,ja7b05858_si_011_ASR_pacman,1.31597,11.15103,11.21403,3902.72,0.50678,0.3851,1683.459,0.399924021
3248,ja7b05858_si_011_FSR_pacman,1.31597,11.15103,11.21403,3902.72,0.50678,0.3851,1683.459,0.399924021
1245,c8sc03168a2_ASR_pacman,1.27013,4.96276,10.94578,2338.48,0.67788,0.533708,1376.76,0.399810604
1246,c8sc03168a2_FSR_pacman,1.27013,4.96276,10.94578,2338.48,0.67788,0.533708,1376.76,0.399810604
3512,ja9b04737_si_013_ASR_pacman,1.66895,4.12336,11.23931,2301.05,0.5934,0.355553,1994.742,0.399721177
3513,ja9b04737_si_013_FSR_pacman,1.66895,4.12336,11.23931,2301.05,0.5934,0.355553,1994.742,0.399721177
555,c6cc00589f2_2_ASR_pacman,0.958651,4.09453,11.69505,4420.03,0.66748,0.69627,2778.336,0.399666691
556,c6cc00589f2_2_FSR_pacman,0.958651,4.09453,11.69505,4420.03,0.66748,0.69627,2778.336,0.399666691
2629,d3ta03446a3_4_ASR_pacman,0.849211,6.25619,10.33843,3415.1,0.6945,0.817818,2372.808,0.399522135
3404,ja8b07411_si_003_8_ASR_pacman,0.690693,5.5903,14.50604,3685.31,0.73746,1.06771,4914.01,0.399371496
3405,ja8b07411_si_003_8_FSR_pacman,0.690693,5.5903,14.50604,3685.31,0.73746,1.06771,4914.01,0.399371496
3117,ja7b00219_si_006_FSR_pacman,1.02864,7.32578,9.49986,3611.62,0.60768,0.590763,2552.355,0.399361565
661,c7cc02470c2_1_ASR_pacman,1.43869,5.72324,9.44892,3077.01,0.63022,0.438051,10401.888,0.399251896
507,c5dt04943a2_1_FSR_pacman,0.805932,5.43322,11.21256,3771.45,0.71922,0.892408,5088.564,0.399247677
788,c7dt01450c2_ASR_pacman,1.29576,4.74595,10.48428,2551.35,0.6304,0.48651,3566.886,0.399245674
3647,jp302979a_si_002_FSR_pacman,1.16205,3.18095,9.90715,3288.26,0.65022,0.559545,4531.726,0.399048248
1741,d0cc02841j2_5_ASR_pacman,1.54305,5.6436,11.68686,1727.03,0.72658,0.470874,2267.416,0.399044583
2778,ic7b00292_si_003_ASR_pacman,0.641798,9.87639,24.47715,2707.02,0.81926,1.27651,8839.444,0.399027991
2779,ic7b00292_si_003_FSR_pacman,0.641798,9.87639,24.47715,2707.02,0.81926,1.27651,8839.444,0.399027991
1180,c8mh00302e2_2_FSR_pacman,1.21255,7.83506,8.96229,3547.61,0.61142,0.504242,2559.356,0.399021841
414,an9b01534_si_002_FSR_pacman,1.02249,5.99059,9.82581,3666.65,0.6202,0.606561,9290.756,0.398958825
361,am8b19815_si_002_1_ASR_pacman,0.731635,8.52299,12.10107,4051.93,0.71428,0.976279,4571.646,0.398954387
856,c7fd00224f1_FSR_pacman,1.79423,2.48132,11.10182,1897.34,0.63736,0.355228,1976.183,0.398915908
855,c7fd00224f1_ASR_pacman,1.79423,2.48132,11.10182,1897.34,0.63736,0.355228,1976.183,0.398915908
3111,ja7b00219_si_003_FSR_pacman,1.5339,5.81694,10.72272,1942.23,0.63678,0.415139,2996.082,0.398880213
2731,ic5b02316_si_002_2_FSR_pacman,1.25799,3.65035,10.32872,2844.2,0.63046,0.501164,2212.588,0.398840563
1323,c9ce00098d2_3_ASR_pacman,1.60794,8.49336,9.28697,2481.74,0.61998,0.385574,1949.148,0.39877549
1678,cm9b01258_si_010_ASR_pacman,0.947826,6.24309,9.5279,3229.5,0.65388,0.689873,2293.02,0.398773905
3159,ja7b01559_si_003_FSR_pacman,0.749118,5.1109,10.94988,4112.18,0.6979,0.931628,6626.406,0.398770137
3158,ja7b01559_si_003_ASR_pacman,0.749118,5.1109,10.94988,4112.18,0.6979,0.931628,6626.406,0.398770137
3115,ja7b00219_si_005_FSR_pacman,1.7014,8.26027,9.93171,1826.83,0.61958,0.364159,4158.57,0.398705607
2561,d3qi00480e3_2_FSR_pacman,0.353368,13.04161,14.46285,4557.08,0.85228,2.41188,3597.976,0.398673033
494,c5dt03710g2_4_ASR_pacman,1.21022,7.64304,9.52536,2714.1,0.66298,0.547816,583.264,0.398670004
