Serial,name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_test,label_test
128,c9qi01490j2_1_ASR_pacman,0.823086,9.93432,10.63033,4012.41,0.6858,0.833206,5401.836,-0.015450548,-1
129,c9qi01490j2_1_FSR_pacman,0.823086,9.93432,10.63033,4012.41,0.6858,0.833206,5401.836,-0.015450548,-1
275,ja7b09973_si_002_5_FSR_pacman,0.685614,9.78977,12.89181,3795.74,0.73524,1.07238,2260.916,-0.015523505,-1
258,ja7b04532_si_005_ASR_pacman,0.759131,8.1262,10.97432,3544.89,0.74078,0.975827,6157.816,-0.016896572,-1
297,ja9b11429_si_002_FSR_pacman,0.623695,9.40509,17.56744,3244.1,0.78866,1.2645,2482.218,-0.018971734,-1
11,am6b16264_si_002_ASR_pacman,0.723119,13.84408,14.93334,3535.18,0.74016,1.02357,3944.976,-0.019126382,-1
184,d0sc01796e2_3_FSR_pacman,0.445969,14.67916,24.68878,3562.28,0.84112,1.88605,7866.336,-0.021537319,-1
183,d0sc01796e2_3_ASR_pacman,0.445969,14.67916,24.68878,3562.28,0.84112,1.88605,7866.336,-0.021537319,-1
262,ja7b07612_si_002_FSR_pacman,1.11679,9.48008,9.65156,4626.47,0.53788,0.481629,1822.002,-0.023113502,-1
261,ja7b07612_si_002_ASR_pacman,1.11679,9.48008,9.65156,4626.47,0.53788,0.481629,1822.002,-0.023113502,-1
146,cg501231v_si_001_ASR_pacman,0.779611,7.18296,17.41634,4567.26,0.6908,0.886083,30511.872,-0.024561279,-1
147,cg501231v_si_001_FSR_pacman,0.779611,7.18296,17.41634,4567.26,0.6908,0.886083,30511.872,-0.024561279,-1
296,ja9b11429_si_002_ASR_pacman,0.606688,9.40509,17.56744,3382.65,0.79454,1.30963,2386.224,-0.024603261,-1
240,ja406844r_si_002_ASR_pacman,0.695127,8.4725,11.41819,3600.69,0.74098,1.06596,9011.52,-0.028832878,-1
271,ja7b09973_si_002_3_FSR_pacman,0.672427,8.93604,12.50897,3666.2,0.75144,1.1175,2148.7,-0.030718298,-1
277,ja7b09973_si_002_9_FSR_pacman,0.728984,7.18753,10.00263,3635.08,0.7301,1.00153,2140.732,-0.031658328,-1
112,c9ce01936g2_ASR_pacman,2.83735,2.77882,4.34006,2431.08,0.37758,0.133075,3330.788,-0.032545878,-1
274,ja7b09973_si_002_5_ASR_pacman,0.64191,11.20225,13.53825,3700,0.7539,1.17446,2116.796,-0.035931055,-1
260,ja7b05858_si_013_FSR_pacman,1.18997,10.16831,10.28794,4431.28,0.52472,0.440953,1995.846,-0.037675715,-1
269,ja7b09973_si_002_2_FSR_pacman,0.702268,7.61099,10.7361,3588.18,0.7438,1.05914,2208.664,-0.04175108,-1
273,ja7b09973_si_002_4_FSR_pacman,0.641768,10.05128,13.10264,3661.45,0.76122,1.18613,2140.732,-0.043127491,-1
134,c9sc00513g2_ASR_pacman,0.511504,9.46709,23.99374,3889.47,0.81118,1.58587,7720.212,-0.043297261,-1
212,d3dt01109g2_FSR_pacman,0.630937,10.86977,14.02264,3624.38,0.77674,1.23109,4113,-0.045109271,-1
127,c9nj05999g2_FSR_pacman,0.700561,6.27339,11.64886,4299.3,0.72452,1.0342,2644.98,-0.04590813,-1
113,c9ce01936g2_FSR_pacman,2.93863,2.4019,4.34006,2450.21,0.35046,0.11926,3490.778,-0.050247128,-1
276,ja7b09973_si_002_9_ASR_pacman,0.679907,8.00613,11.01063,3507.05,0.7511,1.10471,1996.612,-0.05264746,-1
253,ja7b04532_si_002_ASR_pacman,0.83887,7.37756,16.49393,2603.17,0.7771,0.926365,1473.048,-0.052723292,-1
211,d3dt01109g2_ASR_pacman,0.586721,10.86986,15.50623,3476.94,0.7966,1.35772,3824.76,-0.05592461,-1
43,c6ce02384c2_3_FSR_pacman,0.737166,5.40404,6.21263,4617.09,0.66994,0.908805,1335.144,-0.061311286,-1
42,c6ce02384c2_3_ASR_pacman,0.737166,5.40404,6.21263,4617.09,0.66994,0.908805,1335.144,-0.061311286,-1
287,ja9b04737_si_006_FSR_pacman,0.980555,13.44814,13.97389,2691.39,0.7489,0.763751,2786.104,-0.063852469,-1
94,c8qi00652k2_FSR_pacman,0.708666,5.59612,10.96463,3643.11,0.75556,1.06617,7014.624,-0.064843212,-1
93,c8qi00652k2_ASR_pacman,0.675906,5.59612,13.49318,3495.76,0.7708,1.1404,6690.354,-0.065158018,-1
268,ja7b09973_si_002_2_ASR_pacman,0.656444,8.05787,11.5693,3460.46,0.76304,1.16238,2064.544,-0.067275233,-1
270,ja7b09973_si_002_3_ASR_pacman,0.627326,10.54436,12.50897,3540.52,0.77002,1.22746,2004.58,-0.06810791,-1
272,ja7b09973_si_002_4_ASR_pacman,0.598562,11.48045,13.67593,3538.05,0.7798,1.30279,1996.612,-0.068795885,-1
281,ja8b07411_si_002_ASR_pacman,0.627326,10.57026,12.47863,3490.92,0.77032,1.22794,2004.58,-0.068927649,-1
278,ja8b04277_si_006_ASR_pacman,0.527882,11.80087,17.23699,3910.47,0.7938,1.50375,5050.334,-0.069401001,-1
65,c7tc03863a2_ASR_pacman,3.03144,1.8481,3.35174,2288.84,0.3949,0.130268,1489.012,-0.073027891,-1
66,c7tc03863a2_FSR_pacman,3.03144,1.8481,3.35174,2288.84,0.3949,0.130268,1489.012,-0.073027891,-1
18,ao9b01356_si_002_FSR_pacman,3.16866,2.58196,4.7332,2096.51,0.44344,0.139946,2057.788,-0.075419433,-1
17,ao9b01356_si_002_ASR_pacman,3.16866,2.58196,4.7332,2096.51,0.44344,0.139946,2057.788,-0.075419433,-1
267,ja7b09973_si_002_1_FSR_pacman,0.641073,7.40538,11.53674,3647.68,0.76202,1.18866,2080.672,-0.078198325,-1
290,ja9b10501_si_009_ASR_pacman,0.661392,7.07753,9.69504,4273.62,0.72038,1.08919,4523.848,-0.081759424,-1
291,ja9b10501_si_009_FSR_pacman,0.661392,7.07753,9.69504,4273.62,0.72038,1.08919,4523.848,-0.081759424,-1
23,c5cc10203k2_3_ASR_pacman,0.616132,6.79961,16.09688,4406.38,0.7496,1.21662,3198.216,-0.08945285,-1
24,c5cc10203k2_3_FSR_pacman,0.616132,6.79961,16.09688,4406.38,0.7496,1.21662,3198.216,-0.08945285,-1
218,el9b00088_si_004_ASR_pacman,0.902144,17.57553,19.17744,3273.63,0.7062,0.782802,9980.118,-0.089953477,-1
266,ja7b09973_si_002_1_ASR_pacman,0.618871,7.88256,11.93536,3579.36,0.77118,1.24611,2008.612,-0.091484027,-1
27,c5cc10203k2_5_ASR_pacman,0.608079,6.94786,16.16992,4424.36,0.7499,1.23323,3471.888,-0.095751628,-1
28,c5cc10203k2_5_FSR_pacman,0.608079,6.94786,16.16992,4424.36,0.7499,1.23323,3471.888,-0.095751628,-1
64,c7ta09699b2_3_ASR_pacman,0.613258,8.97051,12.52851,3658.22,0.78652,1.28253,2291.814,-0.096591333,-1
308,sc8b04783_si_005_FSR_pacman,0.658979,5.4655,11.22564,4547.97,0.72672,1.1028,6473.49,-0.09859982,-1
307,sc8b04783_si_005_ASR_pacman,0.658979,5.4655,11.22564,4547.97,0.72672,1.1028,6473.49,-0.09859982,-1
222,ic5b00535_si_002_FSR_pacman,0.598191,5.59619,17.8828,4379.62,0.74584,1.24683,12631.2,-0.098745607,-1
221,ic5b00535_si_002_ASR_pacman,0.598191,5.59619,17.8828,4379.62,0.74584,1.24683,12631.2,-0.098745607,-1
216,d3ta04490d2_5_ASR_pacman,0.625695,8.01133,11.18633,4423.81,0.72378,1.15676,6253.704,-0.104074603,-1
217,d3ta04490d2_5_FSR_pacman,0.625695,8.01133,11.18633,4423.81,0.72378,1.15676,6253.704,-0.104074603,-1
286,ja9b04737_si_006_ASR_pacman,0.936069,13.88236,14.9114,2505.47,0.77016,0.82276,2530.12,-0.108711255,-1
293,ja9b10501_si_011_FSR_pacman,0.632645,6.87297,10.41078,4453.58,0.72454,1.14525,4523.576,-0.108928244,-1
292,ja9b10501_si_011_ASR_pacman,0.632645,6.87297,10.41078,4453.58,0.72454,1.14525,4523.576,-0.108928244,-1
232,ja0c00805_si_002_FSR_pacman,0.618445,5.37125,12.07371,4065.94,0.75486,1.22058,5953.11,-0.109031569,-1
306,sc8b04783_si_003_FSR_pacman,0.623771,5.38751,11.75758,4170.59,0.75544,1.21109,6004.374,-0.116537037,-1
231,ja0c00805_si_002_ASR_pacman,0.584758,5.37125,14.04663,3976.07,0.76814,1.3136,5628.84,-0.12235992,-1
279,ja8b04277_si_008_ASR_pacman,0.546975,6.37731,16.56624,3966.62,0.78562,1.4363,2669.296,-0.129206102,-1
280,ja8b04277_si_008_FSR_pacman,0.546975,6.37731,16.56624,3966.62,0.78562,1.4363,2669.296,-0.129206102,-1
105,c9cc00206e2_FSR_pacman,0.605138,20.98496,21.47802,4294.56,0.74914,1.23797,2159.918,-0.130191876,-1
104,c9cc00206e2_ASR_pacman,0.605138,20.98496,21.47802,4294.56,0.74914,1.23797,2159.918,-0.130191876,-1
248,ja7b01559_si_002_FSR_pacman,0.595244,5.45549,11.90339,4149.32,0.75864,1.2745,5737.23,-0.137164866,-1
305,sc8b04783_si_002_FSR_pacman,0.603307,5.40588,11.90372,4248.26,0.75908,1.2582,5788.494,-0.139633598,-1
294,ja9b10501_si_013_ASR_pacman,0.615117,7.02443,10.58922,4577.54,0.73168,1.1895,4507.8,-0.142306457,-1
295,ja9b10501_si_013_FSR_pacman,0.615117,7.02443,10.58922,4577.54,0.73168,1.1895,4507.8,-0.142306457,-1
26,c5cc10203k2_4_FSR_pacman,0.580972,7.16155,16.33091,4597.95,0.75104,1.29273,3198.216,-0.143191814,-1
25,c5cc10203k2_4_ASR_pacman,0.580972,7.16155,16.33091,4597.95,0.75104,1.29273,3198.216,-0.143191814,-1
255,ja7b04532_si_003_ASR_pacman,0.626623,6.56223,9.76421,3643.93,0.77978,1.24442,8516.688,-0.150162095,-1
206,d3cc01831h2_ASR_pacman,0.399548,11.96002,29.20524,3640.36,0.85318,2.13536,51137.712,-0.158144083,-1
21,c5cc10203k2_2_ASR_pacman,0.573018,7.17077,16.32685,4681.28,0.75092,1.31047,3198.216,-0.165530528,-1
22,c5cc10203k2_2_FSR_pacman,0.573018,7.17077,16.32685,4681.28,0.75092,1.31047,3198.216,-0.165530528,-1
213,d3nj03470d2_2_ASR_pacman,0.589618,6.68369,9.51532,4180.88,0.76008,1.28911,7457.52,-0.172256418,-1
68,c8cc02847h2_1_FSR_pacman,0.617909,5.04723,10.15649,4455.48,0.75946,1.22908,2507.888,-0.172601616,-1
67,c8cc02847h2_1_ASR_pacman,0.617909,5.04723,10.15649,4455.48,0.75946,1.22908,2507.888,-0.172601616,-1
51,c6sc03288e2_ASR_pacman,0.654077,10.73232,25.42076,2443.93,0.8347,1.27615,9929.568,-0.181698842,-1
70,c8cc02847h2_2_FSR_pacman,0.610439,5.04356,10.30451,4508.73,0.76068,1.24612,2507.888,-0.183402201,-1
69,c8cc02847h2_2_ASR_pacman,0.610439,5.04356,10.30451,4508.73,0.76068,1.24612,2507.888,-0.183402201,-1
48,c6qi00616g2_ASR_pacman,0.534545,12.51364,15.62831,4464.23,0.78224,1.46338,22963.824,-0.183523915,-1
289,ja9b10501_si_003_FSR_pacman,0.580787,8.26545,9.71094,4524,0.7415,1.27672,4291.968,-0.189619086,-1
288,ja9b10501_si_003_ASR_pacman,0.580787,8.26545,9.71094,4524,0.7415,1.27672,4291.968,-0.189619086,-1
219,el9b00088_si_004_FSR_pacman,1.04553,17.57553,19.17744,3705.47,0.62762,0.600291,11566.314,-0.197359515,-1
185,d0sc03727c2_3_ASR_pacman,0.479239,6.69521,15.16665,4238.79,0.81258,1.69556,2206.962,-0.280698204,-1
63,c7ta09699b2_1_ASR_pacman,0.443426,11.0485,13.04059,4406.27,0.81052,1.82786,1473.282,-0.341475972,-1
245,ja6b01663_si_003_ASR_pacman,0.319125,19.64511,27.62636,4090.33,0.87054,2.7279,7047.384,-0.434344826,-1
263,ja7b08347_si_005_ASR_pacman,0.346669,8.66056,28.66527,4222.04,0.86894,2.50654,24358.88,-0.456885441,-1
264,ja7b08347_si_005_FSR_pacman,0.346669,8.66056,28.66527,4222.04,0.86894,2.50654,24358.88,-0.456885441,-1
